Date,Hour,DryBulb,DewPnt,SYSLoad,NumDate
2006-05-03,2,47,45,10548,7.33E+05
2006-05-03,3,47,45,10285,7.33E+05
2006-05-03,4,47,45,10205,7.33E+05
2006-05-03,5,47,45,10479,7.33E+05
2006-05-03,6,47,45,11553,7.33E+05
2006-05-03,7,47,45,13530,7.33E+05
2006-05-03,8,47,45,15149,7.33E+05
2006-05-03,9,48,46,15664,7.33E+05
2006-05-03,10,49,46,15908,7.33E+05
2006-05-03,11,49,46,16089,7.33E+05
2006-05-03,12,50,48,16112,7.33E+05
2006-05-03,13,51,49,16010,7.33E+05
2006-05-03,14,51,48,15956,7.33E+05
2006-05-03,15,52,50,15785,7.33E+05
2006-05-03,16,52,50,15699,7.33E+05
2006-05-03,17,51,50,15868,7.33E+05
2006-05-03,18,52,51,16073,7.33E+05
2006-05-03,19,52,51,16150,7.33E+05
2006-05-03,20,53,51,16225,7.33E+05
2006-05-03,21,53,51,16215,7.33E+05
2006-05-03,22,53,51,15139,7.33E+05
2006-05-03,23,53,51,13553,7.33E+05
2006-05-03,24,54,52,11934,7.33E+05
2006-05-04,1,53,52,10910,7.33E+05
2006-05-04,2,53,52,10431,7.33E+05
2006-05-04,3,53,51,10151,7.33E+05
2006-05-04,4,52,50,10096,7.33E+05
2006-05-04,5,51,50,10345,7.33E+05
2006-05-04,6,50,49,11352,7.33E+05
2006-05-04,7,50,49,13259,7.33E+05
2006-05-04,8,53,51,14748,7.33E+05
2006-05-04,9,55,52,15257,7.33E+05
2006-05-04,10,60,53,15599,7.33E+05
2006-05-04,11,63,52,15837,7.33E+05
2006-05-04,12,67,53,16011,7.33E+05
2006-05-04,13,69,52,16011,7.33E+05
2006-05-04,14,70,51,16051,7.33E+05
2006-05-04,15,72,51,15994,7.33E+05
2006-05-04,16,72,51,15831,7.33E+05
2006-05-04,17,72,51,15715,7.33E+05
2006-05-04,18,73,48,15515,7.33E+05
2006-05-04,19,73,44,15243,7.33E+05
2006-05-04,20,71,45,15327,7.33E+05
2006-05-04,21,67,47,16045,7.33E+05
2006-05-04,22,63,49,15285,7.33E+05
2006-05-04,23,62,49,13557,7.33E+05
2006-05-04,24,60,49,11931,7.33E+05
2006-05-05,1,59,50,10872,7.33E+05
2006-05-05,2,59,49,10353,7.33E+05
2006-05-05,3,59,49,10060,7.33E+05
2006-05-05,4,58,49,9933,7.33E+05
2006-05-05,5,57,48,10166,7.33E+05
2006-05-05,6,56,48,11066,7.33E+05
2006-05-05,7,56,48,12943,7.33E+05
2006-05-05,8,58,50,14639,7.33E+05
2006-05-05,9,63,51,15340,7.33E+05
2006-05-05,10,66,50,15786,7.33E+05
2006-05-05,11,70,46,16142,7.33E+05
2006-05-05,12,72,44,16287,7.33E+05
2006-05-05,13,73,41,16206,7.33E+05
2006-05-05,14,74,39,16177,7.33E+05
2006-05-05,15,76,40,16053,7.33E+05
2006-05-05,16,77,37,16030,7.33E+05
2006-05-05,17,77,37,15833,7.33E+05
2006-05-05,18,74,39,15447,7.33E+05
2006-05-05,19,73,39,14968,7.33E+05
2006-05-05,20,70,41,14870,7.33E+05
2006-05-05,21,69,39,15460,7.33E+05
2006-05-05,22,67,40,14857,7.33E+05
2006-05-05,23,65,39,13478,7.33E+05
2006-05-05,24,62,38,11998,7.33E+05
2006-05-06,1,61,38,10878,7.33E+05
2006-05-06,2,58,39,10275,7.33E+05
2006-05-06,3,57,38,9895,7.33E+05
2006-05-06,4,55,39,9725,7.33E+05
2006-05-06,5,53,40,9748,7.33E+05
2006-05-06,6,53,39,9963,7.33E+05
2006-05-06,7,54,38,10504,7.33E+05
2006-05-06,8,55,40,11751,7.33E+05
2006-05-06,9,59,40,13015,7.33E+05
2006-05-06,10,62,41,13820,7.33E+05
2006-05-06,11,63,41,14168,7.33E+05
2006-05-06,12,64,42,14207,7.33E+05
2006-05-06,13,65,42,14092,7.33E+05
2006-05-06,14,63,43,13795,7.33E+05
2006-05-06,15,63,43,13549,7.33E+05
2006-05-06,16,66,42,13441,7.33E+05
2006-05-06,17,66,43,13490,7.33E+05
2006-05-06,18,65,42,13516,7.33E+05
2006-05-06,19,64,43,13449,7.33E+05
2006-05-06,20,61,43,13565,7.33E+05
2006-05-06,21,57,41,14097,7.33E+05
2006-05-06,22,55,39,13602,7.33E+05
2006-05-06,23,53,38,12487,7.33E+05
2006-05-06,24,51,36,11271,7.33E+05
2006-05-07,1,50,35,10349,7.33E+05
2006-05-07,2,47,34,9810,7.33E+05
2006-05-07,3,46,34,9495,7.33E+05
2006-05-07,4,45,34,9363,7.33E+05
2006-05-07,5,43,33,9358,7.33E+05
2006-05-07,6,42,33,9409,7.33E+05
2006-05-07,7,42,32,9752,7.33E+05
2006-05-07,8,45,32,10683,7.33E+05
2006-05-07,9,48,30,11765,7.33E+05
2006-05-07,10,51,29,12484,7.33E+05
2006-05-07,11,54,29,12875,7.33E+05
2006-05-07,12,56,27,13051,7.33E+05
2006-05-07,13,58,27,13046,7.33E+05
2006-05-07,14,58,28,12856,7.33E+05
2006-05-07,15,60,27,12680,7.33E+05
2006-05-07,16,61,28,12626,7.33E+05
2006-05-07,17,61,28,12768,7.33E+05
2006-05-07,18,61,28,13014,7.33E+05
2006-05-07,19,60,28,13195,7.33E+05
2006-05-07,20,59,31,13570,7.33E+05
2006-05-07,21,58,31,14419,7.33E+05
2006-05-07,22,55,34,13611,7.33E+05
2006-05-07,23,52,36,12239,7.33E+05
2006-05-07,24,50,36,11001,7.33E+05
2006-05-08,1,50,36,10117,7.33E+05
2006-05-08,2,48,37,9717,7.33E+05
2006-05-08,3,47,37,9558,7.33E+05
2006-05-08,4,46,37,9537,7.33E+05
2006-05-08,5,44,37,9829,7.33E+05
2006-05-08,6,43,36,10825,7.33E+05
2006-05-08,7,42,37,12771,7.33E+05
2006-05-08,8,46,38,14405,7.33E+05
2006-05-08,9,50,38,14989,7.33E+05
2006-05-08,10,54,38,15322,7.33E+05
2006-05-08,11,57,36,15617,7.33E+05
2006-05-08,12,59,34,15729,7.33E+05
2006-05-08,13,60,33,15704,7.33E+05
2006-05-08,14,62,32,15704,7.33E+05
2006-05-08,15,63,32,15542,7.33E+05
2006-05-08,16,64,30,15348,7.33E+05
2006-05-08,17,63,32,15239,7.33E+05
2006-05-08,18,62,31,15240,7.33E+05
2006-05-08,19,60,31,15087,7.33E+05
2006-05-08,20,57,30,15311,7.33E+05
2006-05-08,21,55,31,15760,7.33E+05
2006-05-08,22,54,32,14782,7.33E+05
2006-05-08,23,53,32,13106,7.33E+05
2006-05-08,24,50,33,11582,7.33E+05
2006-05-09,1,49,34,10636,7.33E+05
2006-05-09,2,49,34,10116,7.33E+05
2006-05-09,3,48,34,9935,7.33E+05
2006-05-09,4,49,33,9887,7.33E+05
2006-05-09,5,49,31,10121,7.33E+05
2006-05-09,6,48,32,11109,7.33E+05
2006-05-09,7,48,31,13020,7.33E+05
2006-05-09,8,50,32,14626,7.33E+05
2006-05-09,9,52,32,15199,7.33E+05
2006-05-09,10,54,32,15451,7.33E+05
2006-05-09,11,55,34,15699,7.33E+05
2006-05-09,12,56,33,15786,7.33E+05
2006-05-09,13,57,34,15749,7.33E+05
2006-05-09,14,57,35,15756,7.33E+05
2006-05-09,15,53,41,15626,7.33E+05
2006-05-09,16,53,42,15616,7.33E+05
2006-05-09,17,51,44,15776,7.33E+05
2006-05-09,18,51,45,16021,7.33E+05
2006-05-09,19,51,45,16029,7.33E+05
2006-05-09,20,50,46,16149,7.33E+05
2006-05-09,21,50,46,16068,7.33E+05
2006-05-09,22,49,46,14975,7.33E+05
2006-05-09,23,49,46,13342,7.33E+05
2006-05-09,24,49,46,11781,7.33E+05
2006-05-10,1,49,45,10871,7.33E+05
2006-05-10,2,49,45,10405,7.33E+05
2006-05-10,3,49,45,10163,7.33E+05
2006-05-10,4,48,45,10125,7.33E+05
2006-05-10,5,49,45,10365,7.33E+05
2006-05-10,6,49,45,11417,7.33E+05
2006-05-10,7,48,45,13357,7.33E+05
2006-05-10,8,49,45,14972,7.33E+05
2006-05-10,9,50,46,15533,7.33E+05
2006-05-10,10,50,47,15763,7.33E+05
2006-05-10,11,51,47,15963,7.33E+05
2006-05-10,12,52,47,15980,7.33E+05
2006-05-10,13,53,48,15891,7.33E+05
2006-05-10,14,53,48,15854,7.33E+05
2006-05-10,15,54,49,15721,7.33E+05
2006-05-10,16,55,49,15615,7.33E+05
2006-05-10,17,55,50,15702,7.33E+05
2006-05-10,18,55,51,15799,7.33E+05
2006-05-10,19,54,51,15759,7.33E+05
2006-05-10,20,54,51,15888,7.33E+05
2006-05-10,21,54,50,16070,7.33E+05
2006-05-10,22,54,50,15018,7.33E+05
2006-05-10,23,53,50,13394,7.33E+05
2006-05-10,24,53,50,11852,7.33E+05
2006-05-11,1,53,50,10895,7.33E+05
2006-05-11,2,52,50,10393,7.33E+05
2006-05-11,3,51,50,10122,7.33E+05
2006-05-11,4,51,50,10038,7.33E+05
2006-05-11,5,51,50,10262,7.33E+05
2006-05-11,6,51,50,11268,7.33E+05
2006-05-11,7,51,50,13266,7.33E+05
2006-05-11,8,51,50,14839,7.33E+05
2006-05-11,9,52,50,15393,7.33E+05
2006-05-11,10,53,50,15663,7.33E+05
2006-05-11,11,53,50,15884,7.33E+05
2006-05-11,12,54,51,15900,7.33E+05
2006-05-11,13,55,51,15780,7.33E+05
2006-05-11,14,56,51,15740,7.33E+05
2006-05-11,15,56,52,15576,7.33E+05
2006-05-11,16,56,52,15474,7.33E+05
2006-05-11,17,56,52,15511,7.33E+05
2006-05-11,18,56,52,15566,7.33E+05
2006-05-11,19,56,52,15562,7.33E+05
2006-05-11,20,54,52,15724,7.33E+05
2006-05-11,21,53,51,15902,7.33E+05
2006-05-11,22,52,50,15018,7.33E+05
2006-05-11,23,52,50,13428,7.33E+05
2006-05-11,24,50,49,11947,7.33E+05
2006-05-12,1,50,49,10903,7.33E+05
2006-05-12,2,50,48,10390,7.33E+05
2006-05-12,3,50,48,10127,7.33E+05
2006-05-12,4,51,48,10025,7.33E+05
2006-05-12,5,50,49,10273,7.33E+05
2006-05-12,6,50,49,11264,7.33E+05
2006-05-12,7,50,49,13185,7.33E+05
2006-05-12,8,51,49,14922,7.33E+05
2006-05-12,9,51,49,15612,7.33E+05
2006-05-12,10,51,49,15909,7.33E+05
2006-05-12,11,51,50,16190,7.33E+05
2006-05-12,12,52,51,16256,7.33E+05
2006-05-12,13,52,51,16138,7.33E+05
2006-05-12,14,53,51,16047,7.33E+05
2006-05-12,15,53,51,15844,7.33E+05
2006-05-12,16,53,52,15674,7.33E+05
2006-05-12,17,53,51,15651,7.33E+05
2006-05-12,18,53,51,15602,7.33E+05
2006-05-12,19,53,51,15439,7.33E+05
2006-05-12,20,52,50,15343,7.33E+05
2006-05-12,21,51,50,15329,7.33E+05
2006-05-12,22,51,50,14569,7.33E+05
2006-05-12,23,51,50,13358,7.33E+05
2006-05-12,24,51,50,12032,7.33E+05
2006-05-13,1,51,50,10995,7.33E+05
2006-05-13,2,51,50,10349,7.33E+05
2006-05-13,3,51,50,10008,7.33E+05
2006-05-13,4,51,50,9857,7.33E+05
2006-05-13,5,51,50,9893,7.33E+05
2006-05-13,6,51,50,10208,7.33E+05
2006-05-13,7,51,50,10822,7.33E+05
2006-05-13,8,52,50,11985,7.33E+05
2006-05-13,9,52,51,13241,7.33E+05
2006-05-13,10,52,50,14202,7.33E+05
2006-05-13,11,51,50,14691,7.33E+05
2006-05-13,12,51,50,14770,7.33E+05
2006-05-13,13,51,49,14660,7.33E+05
2006-05-13,14,51,49,14394,7.33E+05
2006-05-13,15,50,48,14122,7.33E+05
2006-05-13,16,49,47,14056,7.33E+05
2006-05-13,17,48,45,14146,7.33E+05
2006-05-13,18,48,45,14279,7.33E+05
2006-05-13,19,48,45,14260,7.33E+05
2006-05-13,20,48,44,14257,7.33E+05
2006-05-13,21,48,44,14435,7.33E+05
2006-05-13,22,47,44,13891,7.33E+05
2006-05-13,23,47,44,12843,7.33E+05
2006-05-13,24,47,45,11721,7.33E+05
2006-05-14,1,46,45,10769,7.33E+05
2006-05-14,2,47,45,10175,7.33E+05
2006-05-14,3,47,45,9843,7.33E+05
2006-05-14,4,48,46,9686,7.33E+05
2006-05-14,5,48,46,9681,7.33E+05
2006-05-14,6,48,46,9832,7.33E+05
2006-05-14,7,48,46,10205,7.33E+05
2006-05-14,8,48,46,11101,7.33E+05
2006-05-14,9,48,46,12322,7.33E+05
2006-05-14,10,47,46,13312,7.33E+05
2006-05-14,11,48,46,13810,7.33E+05
2006-05-14,12,48,46,14000,7.33E+05
2006-05-14,13,49,46,13967,7.33E+05
2006-05-14,14,49,46,13764,7.33E+05
2006-05-14,15,49,46,13606,7.33E+05
2006-05-14,16,48,46,13540,7.33E+05
2006-05-14,17,48,46,13633,7.33E+05
2006-05-14,18,48,46,13843,7.33E+05
2006-05-14,19,47,46,14047,7.33E+05
2006-05-14,20,47,46,14377,7.33E+05
2006-05-14,21,47,46,14727,7.33E+05
2006-05-14,22,47,45,13952,7.33E+05
2006-05-14,23,47,45,12719,7.33E+05
2006-05-14,24,47,45,11517,7.33E+05
2006-05-15,1,47,45,10658,7.33E+05
2006-05-15,2,47,45,10241,7.33E+05
2006-05-15,3,47,46,10048,7.33E+05
2006-05-15,4,47,46,10013,7.33E+05
2006-05-15,5,47,46,10270,7.33E+05
2006-05-15,6,47,46,11323,7.33E+05
2006-05-15,7,47,46,13237,7.33E+05
2006-05-15,8,48,46,14909,7.33E+05
2006-05-15,9,48,47,15598,7.33E+05
2006-05-15,10,49,47,15915,7.33E+05
2006-05-15,11,50,48,16245,7.33E+05
2006-05-15,12,51,48,16361,7.33E+05
2006-05-15,13,51,48,16301,7.33E+05
2006-05-15,14,51,49,16269,7.33E+05
2006-05-15,15,52,50,16104,7.33E+05
2006-05-15,16,52,49,16033,7.33E+05
2006-05-15,17,51,50,16142,7.33E+05
2006-05-15,18,51,50,16305,7.33E+05
2006-05-15,19,51,50,16266,7.33E+05
2006-05-15,20,51,50,16258,7.33E+05
2006-05-15,21,51,49,16269,7.33E+05
2006-05-15,22,50,49,15109,7.33E+05
2006-05-15,23,50,49,13490,7.33E+05
2006-05-15,24,50,49,12026,7.33E+05
2006-05-16,1,50,49,10987,7.33E+05
2006-05-16,2,50,49,10478,7.33E+05
2006-05-16,3,50,49,10243,7.33E+05
2006-05-16,4,50,49,10155,7.33E+05
2006-05-16,5,49,48,10411,7.33E+05
2006-05-16,6,49,48,11436,7.33E+05
2006-05-16,7,50,48,13338,7.33E+05
2006-05-16,8,50,48,14995,7.33E+05
2006-05-16,9,50,49,15615,7.33E+05
2006-05-16,10,51,50,16000,7.33E+05
2006-05-16,11,51,50,16296,7.33E+05
2006-05-16,12,52,50,16377,7.33E+05
2006-05-16,13,52,51,16329,7.33E+05
2006-05-16,14,54,52,16248,7.33E+05
2006-05-16,15,54,51,16056,7.33E+05
2006-05-16,16,54,52,15943,7.33E+05
2006-05-16,17,54,51,16031,7.33E+05
2006-05-16,18,54,51,16046,7.33E+05
2006-05-16,19,56,51,15777,7.33E+05
2006-05-16,20,56,51,15706,7.33E+05
2006-05-16,21,54,50,15981,7.33E+05
2006-05-16,22,53,50,15158,7.33E+05
2006-05-16,23,53,49,13533,7.33E+05
2006-05-16,24,52,49,11999,7.33E+05
2006-05-17,1,52,48,10964,7.33E+05
2006-05-17,2,51,47,10448,7.33E+05
2006-05-17,3,50,47,10210,7.33E+05
2006-05-17,4,50,46,10143,7.33E+05
2006-05-17,5,49,46,10403,7.33E+05
2006-05-17,6,48,46,11311,7.33E+05
2006-05-17,7,48,46,13214,7.33E+05
2006-05-17,8,50,47,14721,7.33E+05
2006-05-17,9,53,48,15276,7.33E+05
2006-05-17,10,57,49,15577,7.33E+05
2006-05-17,11,60,49,15824,7.33E+05
2006-05-17,12,62,48,15920,7.33E+05
2006-05-17,13,64,48,15886,7.33E+05
2006-05-17,14,65,47,15872,7.33E+05
2006-05-17,15,66,47,15753,7.33E+05
2006-05-17,16,66,47,15594,7.33E+05
2006-05-17,17,66,47,15574,7.33E+05
2006-05-17,18,66,48,15472,7.33E+05
2006-05-17,19,65,48,15288,7.33E+05
2006-05-17,20,63,49,15324,7.33E+05
2006-05-17,21,61,50,15914,7.33E+05
2006-05-17,22,59,50,15124,7.33E+05
2006-05-17,23,58,50,13526,7.33E+05
2006-05-17,24,57,50,11930,7.33E+05
2006-05-18,1,56,50,10873,7.33E+05
2006-05-18,2,55,50,10344,7.33E+05
2006-05-18,3,54,50,10093,7.33E+05
2006-05-18,4,54,50,9993,7.33E+05
2006-05-18,5,53,50,10250,7.33E+05
2006-05-18,6,52,50,11148,7.33E+05
2006-05-18,7,52,50,13059,7.33E+05
2006-05-18,8,54,50,14695,7.33E+05
2006-05-18,9,57,51,15348,7.33E+05
2006-05-18,10,61,51,15765,7.33E+05
2006-05-18,11,65,51,16142,7.33E+05
2006-05-18,12,67,50,16312,7.33E+05
2006-05-18,13,70,50,16289,7.33E+05
2006-05-18,14,71,48,16362,7.33E+05
2006-05-18,15,72,49,16263,7.33E+05
2006-05-18,16,72,48,16121,7.33E+05
2006-05-18,17,72,49,15991,7.33E+05
2006-05-18,18,71,49,15707,7.33E+05
2006-05-18,19,69,49,15425,7.33E+05
2006-05-18,20,67,49,15439,7.33E+05
2006-05-18,21,64,49,15997,7.33E+05
2006-05-18,22,62,49,15268,7.33E+05
2006-05-18,23,60,50,13625,7.33E+05
2006-05-18,24,58,51,12061,7.33E+05
2006-05-19,1,57,52,10946,7.33E+05
2006-05-19,2,56,52,10383,7.33E+05
2006-05-19,3,55,52,10086,7.33E+05
2006-05-19,4,55,52,9993,7.33E+05
2006-05-19,5,54,52,10215,7.33E+05
2006-05-19,6,54,53,11151,7.33E+05
2006-05-19,7,54,53,13080,7.33E+05
2006-05-19,8,54,53,14812,7.33E+05
2006-05-19,9,54,53,15554,7.33E+05
2006-05-19,10,54,52,15949,7.33E+05
2006-05-19,11,54,52,16255,7.33E+05
2006-05-19,12,54,52,16308,7.33E+05
2006-05-19,13,57,54,16181,7.33E+05
2006-05-19,14,57,53,16084,7.33E+05
2006-05-19,15,58,52,15790,7.33E+05
2006-05-19,16,59,49,15541,7.33E+05
2006-05-19,17,58,48,15396,7.33E+05
2006-05-19,18,59,47,15155,7.33E+05
2006-05-19,19,58,47,14843,7.33E+05
2006-05-19,20,57,47,14818,7.33E+05
2006-05-19,21,54,46,15114,7.33E+05
2006-05-19,22,52,47,14504,7.33E+05
2006-05-19,23,52,47,13265,7.33E+05
2006-05-19,24,51,47,11956,7.33E+05
2006-05-20,1,51,47,10915,7.33E+05
2006-05-20,2,50,47,10322,7.33E+05
2006-05-20,3,50,46,10017,7.33E+05
2006-05-20,4,49,46,9843,7.33E+05
2006-05-20,5,49,45,9886,7.33E+05
2006-05-20,6,48,45,10052,7.33E+05
2006-05-20,7,48,45,10736,7.33E+05
2006-05-20,8,50,45,11992,7.33E+05
2006-05-20,9,53,46,13158,7.33E+05
2006-05-20,10,57,46,13884,7.33E+05
2006-05-20,11,58,45,14203,7.33E+05
2006-05-20,12,60,46,14185,7.33E+05
2006-05-20,13,62,45,14017,7.33E+05
2006-05-20,14,62,44,13804,7.33E+05
2006-05-20,15,62,44,13564,7.33E+05
2006-05-20,16,63,44,13438,7.33E+05
2006-05-20,17,63,45,13481,7.33E+05
2006-05-20,18,62,43,13575,7.33E+05
2006-05-20,19,60,45,13509,7.33E+05
2006-05-20,20,58,43,13563,7.33E+05
2006-05-20,21,56,42,14019,7.33E+05
2006-05-20,22,54,42,13701,7.33E+05
2006-05-20,23,54,41,12648,7.33E+05
2006-05-20,24,53,41,11497,7.33E+05
2006-05-21,1,52,41,10558,7.33E+05
2006-05-21,2,50,41,9984,7.33E+05
2006-05-21,3,50,41,9665,7.33E+05
2006-05-21,4,49,41,9509,7.33E+05
2006-05-21,5,48,40,9489,7.33E+05
2006-05-21,6,48,40,9480,7.33E+05
2006-05-21,7,49,40,9875,7.33E+05
2006-05-21,8,51,40,10809,7.33E+05
2006-05-21,9,53,41,11898,7.33E+05
2006-05-21,10,56,41,12697,7.33E+05
2006-05-21,11,59,41,13137,7.33E+05
2006-05-21,12,62,41,13366,7.33E+05
2006-05-21,13,63,41,13443,7.33E+05
2006-05-21,14,64,42,13383,7.33E+05
2006-05-21,15,61,43,13357,7.33E+05
2006-05-21,16,59,45,13475,7.33E+05
2006-05-21,17,56,47,13727,7.33E+05
2006-05-21,18,51,45,13897,7.33E+05
2006-05-21,19,50,43,13991,7.33E+05
2006-05-21,20,49,42,14013,7.33E+05
2006-05-21,21,47,39,14427,7.33E+05
2006-05-21,22,46,38,13829,7.33E+05
2006-05-21,23,46,36,12575,7.33E+05
2006-05-21,24,44,36,11353,7.33E+05
2006-05-22,1,44,36,10405,7.33E+05
2006-05-22,2,44,36,9982,7.33E+05
2006-05-22,3,44,36,9800,7.33E+05
2006-05-22,4,44,36,9790,7.33E+05
2006-05-22,5,45,36,10136,7.33E+05
2006-05-22,6,45,36,11071,7.33E+05
2006-05-22,7,45,36,13123,7.33E+05
2006-05-22,8,46,35,14715,7.33E+05
2006-05-22,9,48,35,15296,7.33E+05
2006-05-22,10,51,36,15590,7.33E+05
2006-05-22,11,53,37,15833,7.33E+05
2006-05-22,12,56,38,15899,7.33E+05
2006-05-22,13,57,38,15856,7.33E+05
2006-05-22,14,59,38,15783,7.33E+05
2006-05-22,15,60,38,15627,7.33E+05
2006-05-22,16,61,38,15458,7.33E+05
2006-05-22,17,61,37,15413,7.33E+05
2006-05-22,18,60,36,15347,7.33E+05
2006-05-22,19,58,36,15221,7.33E+05
2006-05-22,20,56,36,15253,7.33E+05
2006-05-22,21,52,35,15757,7.33E+05
2006-05-22,22,50,34,15011,7.33E+05
2006-05-22,23,49,34,13342,7.33E+05
2006-05-22,24,48,34,11883,7.33E+05
2006-05-23,1,46,34,10877,7.33E+05
2006-05-23,2,46,34,10386,7.33E+05
2006-05-23,3,45,35,10151,7.33E+05
2006-05-23,4,43,34,10117,7.33E+05
2006-05-23,5,44,34,10399,7.33E+05
2006-05-23,6,43,34,11355,7.33E+05
2006-05-23,7,44,35,13370,7.33E+05
2006-05-23,8,45,35,14917,7.33E+05
2006-05-23,9,47,36,15397,7.33E+05
2006-05-23,10,50,35,15638,7.33E+05
2006-05-23,11,52,36,15811,7.33E+05
2006-05-23,12,53,36,15917,7.33E+05
2006-05-23,13,54,36,15861,7.33E+05
2006-05-23,14,56,36,15809,7.33E+05
2006-05-23,15,58,37,15667,7.33E+05
2006-05-23,16,60,38,15520,7.33E+05
2006-05-23,17,60,38,15506,7.33E+05
2006-05-23,18,60,38,15419,7.33E+05
2006-05-23,19,59,38,15272,7.33E+05
2006-05-23,20,57,39,15270,7.33E+05
2006-05-23,21,55,38,15730,7.33E+05
2006-05-23,22,53,38,15126,7.33E+05
2006-05-23,23,51,39,13477,7.33E+05
2006-05-23,24,51,39,11955,7.33E+05
2006-05-24,1,50,40,10885,7.33E+05
2006-05-24,2,49,40,10404,7.33E+05
2006-05-24,3,48,40,10153,7.33E+05
2006-05-24,4,49,40,10071,7.33E+05
2006-05-24,5,47,40,10369,7.33E+05
2006-05-24,6,47,40,11292,7.33E+05
2006-05-24,7,47,40,13221,7.33E+05
2006-05-24,8,50,42,14803,7.33E+05
2006-05-24,9,53,43,15337,7.33E+05
2006-05-24,10,57,43,15585,7.33E+05
2006-05-24,11,61,40,15879,7.33E+05
2006-05-24,12,62,40,16024,7.33E+05
2006-05-24,13,64,39,16020,7.33E+05
2006-05-24,14,65,38,16029,7.33E+05
2006-05-24,15,65,39,15862,7.33E+05
2006-05-24,16,66,39,15756,7.33E+05
2006-05-24,17,66,38,15698,7.33E+05
2006-05-24,18,67,39,15562,7.33E+05
2006-05-24,19,65,39,15304,7.33E+05
2006-05-24,20,63,41,15258,7.33E+05
2006-05-24,21,61,43,15705,7.33E+05
2006-05-24,22,58,44,15105,7.33E+05
2006-05-24,23,55,44,13583,7.33E+05
2006-05-24,24,54,43,11972,7.33E+05
2006-05-25,1,52,43,10831,7.33E+05
2006-05-25,2,51,43,10278,7.33E+05
2006-05-25,3,49,43,10036,7.33E+05
2006-05-25,4,49,42,9954,7.33E+05
2006-05-25,5,47,42,10249,7.33E+05
2006-05-25,6,45,41,11092,7.33E+05
2006-05-25,7,46,41,13021,7.33E+05
2006-05-25,8,51,44,14677,7.33E+05
2006-05-25,9,55,44,15344,7.33E+05
2006-05-25,10,59,45,15726,7.33E+05
2006-05-25,11,63,44,16083,7.33E+05
2006-05-25,12,66,44,16247,7.33E+05
2006-05-25,13,69,43,16282,7.33E+05
2006-05-25,14,71,43,16405,7.33E+05
2006-05-25,15,73,42,16423,7.33E+05
2006-05-25,16,74,44,16303,7.33E+05
2006-05-25,17,76,44,16194,7.33E+05
2006-05-25,18,75,44,15984,7.33E+05
2006-05-25,19,74,46,15600,7.33E+05
2006-05-25,20,71,46,15431,7.33E+05
2006-05-25,21,68,46,15998,7.33E+05
2006-05-25,22,66,47,15497,7.33E+05
2006-05-25,23,64,47,13876,7.33E+05
2006-05-25,24,62,46,12209,7.33E+05
2006-05-26,1,62,46,11122,7.33E+05
2006-05-26,2,61,46,10542,7.33E+05
2006-05-26,3,59,48,10224,7.33E+05
2006-05-26,4,58,49,10124,7.33E+05
2006-05-26,5,58,52,10335,7.33E+05
2006-05-26,6,57,53,11190,7.33E+05
2006-05-26,7,57,53,13043,7.33E+05
2006-05-26,8,58,54,14873,7.33E+05
2006-05-26,9,61,55,15665,7.33E+05
2006-05-26,10,63,55,16212,7.33E+05
2006-05-26,11,66,56,16659,7.33E+05
2006-05-26,12,68,56,16878,7.33E+05
2006-05-26,13,71,56,16909,7.33E+05
2006-05-26,14,74,59,16963,7.33E+05
2006-05-26,15,71,60,16848,7.33E+05
2006-05-26,16,69,61,16647,7.33E+05
2006-05-26,17,66,61,16533,7.33E+05
2006-05-26,18,66,62,16389,7.33E+05
2006-05-26,19,64,62,16006,7.33E+05
2006-05-26,20,63,62,15757,7.33E+05
2006-05-26,21,63,61,15850,7.33E+05
2006-05-26,22,62,60,15251,7.33E+05
2006-05-26,23,63,61,13896,7.33E+05
2006-05-26,24,62,61,12553,7.33E+05
2006-05-27,1,63,61,11427,7.33E+05
2006-05-27,2,63,62,10720,7.33E+05
2006-05-27,3,63,62,10357,7.33E+05
2006-05-27,4,62,62,10169,7.33E+05
2006-05-27,5,62,61,10168,7.33E+05
2006-05-27,6,62,61,10301,7.33E+05
2006-05-27,7,62,61,10914,7.33E+05
2006-05-27,8,64,62,12149,7.33E+05
2006-05-27,9,65,62,13490,7.33E+05
2006-05-27,10,67,62,14464,7.33E+05
2006-05-27,11,70,63,15054,7.33E+05
2006-05-27,12,73,62,15314,7.33E+05
2006-05-27,13,74,63,15362,7.33E+05
2006-05-27,14,73,63,15213,7.33E+05
2006-05-27,15,74,63,15033,7.33E+05
2006-05-27,16,75,62,14998,7.33E+05
2006-05-27,17,75,61,15103,7.33E+05
2006-05-27,18,76,61,15190,7.33E+05
2006-05-27,19,76,60,15097,7.33E+05
2006-05-27,20,74,60,14943,7.33E+05
2006-05-27,21,72,60,15301,7.33E+05
2006-05-27,22,69,59,15079,7.33E+05
2006-05-27,23,68,59,13913,7.33E+05
2006-05-27,24,66,57,12573,7.33E+05
2006-05-28,1,66,57,11502,7.33E+05
2006-05-28,2,64,56,10787,7.33E+05
2006-05-28,3,63,55,10289,7.33E+05
2006-05-28,4,62,54,9996,7.33E+05
2006-05-28,5,60,54,9907,7.33E+05
2006-05-28,6,59,53,9774,7.33E+05
2006-05-28,7,60,53,10216,7.33E+05
2006-05-28,8,62,54,11292,7.33E+05
